#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE20B
#Date Time: 2021-12-18 19:20:11.627
#Sample rate: 8.33333e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Pulse Condition: Positive Level: 830 uV LCondition: Less Length: 500 ms Hyst.: 100 mV HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 div Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: -4.4 V Attenuation: 1 X

Time (s),Channel 1 (V),Channel 2 (V)
-0.0001856887359714862,-0.3712537332870924,3.303840274102801
-0.0001855687359714862,-0.3675163012005397,3.292613468573211
-0.0001854487359714862,-0.3675163012005397,3.300098005592938
-0.0001853287359714862,-0.3675163012005397,3.300098005592938
-0.0001852087359714861,-0.3675163012005397,3.303840274102801
-0.0001850887359714861,-0.3712537332870924,3.300098005592938
-0.0001849687359714862,-0.3675163012005397,3.292613468573211
-0.0001848487359714862,-0.3675163012005397,3.292613468573211
-0.0001847287359714862,-0.3600414370274343,3.292613468573211
-0.0001846087359714862,-0.363778869113987,3.296355737083075
-0.0001844887359714862,-0.3600414370274343,3.300098005592938
-0.0001843687359714861,-0.363778869113987,3.296355737083075
-0.0001842487359714861,-0.363778869113987,3.296355737083075
-0.0001841287359714862,-0.3600414370274343,3.292613468573211
-0.0001840087359714862,-0.3563040049408816,3.296355737083075
-0.0001838887359714862,-0.3600414370274343,3.300098005592938
-0.0001837687359714862,-0.3563040049408816,3.292613468573211
-0.0001836487359714862,-0.3600414370274343,3.288871200063348
-0.0001835287359714861,-0.3675163012005397,3.292613468573211
-0.0001834087359714862,-0.3675163012005397,3.292613468573211
-0.0001832887359714862,-0.3675163012005397,3.296355737083075
-0.0001831687359714862,-0.3675163012005397,3.292613468573211
-0.0001830487359714862,-0.363778869113987,3.303840274102801
-0.0001829287359714862,-0.2703430669501697,3.184087681787171
-0.0001828087359714862,0.1370370304840735,1.952881342042091
-0.0001826887359714861,0.6004786092166071,0.8264585205731878
-0.0001825687359714862,0.4958305107931318,0.2688605126035313
-0.0001824487359714862,0.5107802391393426,0.02561305946240644
-0.0001823287359714862,0.5033053749662372,-0.0529745792447267
-0.0001822087359714862,0.4920930787065791,-0.08291272732363453
-0.0001820887359714862,0.4883556466200265,-0.09039726434336082
-0.0001819687359714862,0.4808807824469211,-0.08665499583349767
-0.0001818487359714861,0.4846182145334738,-0.09413953285322485
-0.0001817287359714862,0.4771433503603684,-0.101624069872952
-0.0001816087359714862,0.4659310541007103,-0.09788180136308799
-0.0001814887359714862,0.4659310541007103,-0.09788180136308799
-0.0001813687359714862,0.4621936220141576,-0.101624069872952
-0.0001812487359714862,0.4621936220141576,-0.101624069872952
-0.0001811287359714862,0.4509813257544996,-0.101624069872952
-0.0001810087359714861,0.4547187578410522,-0.1053663383828152
-0.0001808887359714862,0.4435064615813942,-0.09788180136308799
-0.0001807687359714862,0.4472438936679469,-0.09039726434336082
-0.0001806487359714862,0.4397690294948415,-0.09413953285322485
-0.0001805287359714862,0.4397690294948415,-0.09788180136308799
-0.0001804087359714862,0.4360315974082888,-0.09788180136308799
-0.0001802887359714861,0.4322941653217361,-0.101624069872952
-0.0001801687359714861,0.4322941653217361,-0.1053663383828152
-0.0001800487359714862,0.4360315974082888,-0.101624069872952
-0.0001799287359714862,0.4285567332351834,-0.09788180136308799
-0.0001798087359714862,0.4285567332351834,-0.101624069872952
-0.0001796887359714862,0.4248193011486307,-0.09413953285322485
-0.0001795687359714862,0.4173444369755253,-0.09413953285322485
-0.0001794487359714861,0.4173444369755253,-0.09788180136308799
-0.0001793287359714861,0.4248193011486307,-0.09413953285322485
-0.0001792087359714862,0.421081869062078,-0.09413953285322485
-0.0001790887359714862,0.421081869062078,-0.09039726434336082
-0.0001789687359714862,0.4248193011486307,-0.09413953285322485
-0.0001788487359714862,0.4173444369755253,-0.09788180136308799
-0.0001787287359714862,0.4173444369755253,-0.09039726434336082
-0.0001786087359714861,0.4136070048889726,-0.09413953285322485
-0.0001784887359714861,0.4173444369755253,-0.08291272732363453
-0.0001783687359714862,0.4098695728024199,-0.08665499583349767
-0.0001782487359714862,0.4136070048889726,-0.08665499583349767
-0.0001781287359714862,0.4136070048889726,-0.09039726434336082
-0.0001780087359714862,0.4098695728024199,-0.08665499583349767
-0.0001778887359714862,0.4023947086293145,-0.08665499583349767
-0.0001777687359714861,0.4098695728024199,-0.08665499583349767
-0.0001776487359714862,0.4061321407158672,-0.08665499583349767
-0.0001775287359714862,0.3986572765427619,-0.08291272732363453
-0.0001774087359714862,0.3986572765427619,-0.08291272732363453
-0.0001772887359714862,0.4098695728024199,-0.09039726434336082
-0.0001771687359714862,0.4023947086293145,-0.09413953285322485
-0.0001770487359714862,0.4023947086293145,-0.09039726434336082
-0.0001769287359714861,0.3986572765427619,-0.08291272732363453
-0.0001768087359714862,0.4061321407158672,-0.08665499583349767
-0.0001766887359714862,0.4023947086293145,-0.09039726434336082
-0.0001765687359714862,0.4023947086293145,-0.09039726434336082
-0.0001764487359714862,0.4023947086293145,-0.08665499583349767
-0.0001763287359714862,0.3986572765427619,-0.09039726434336082
-0.0001762087359714862,0.4098695728024199,-0.08665499583349767
-0.0001760887359714861,0.4023947086293145,-0.09039726434336082
-0.0001759687359714862,0.4061321407158672,-0.08665499583349767
-0.0001758487359714862,0.4061321407158672,-0.09039726434336082
-0.0001757287359714862,0.4061321407158672,-0.09039726434336082
-0.0001756087359714862,0.4023947086293145,-0.08291272732363453
-0.0001754887359714862,0.3986572765427619,-0.09413953285322485
-0.0001753687359714862,0.3986572765427619,-0.08665499583349767
-0.0001752487359714861,0.3986572765427619,-0.08665499583349767
-0.0001751287359714862,0.4023947086293145,-0.09039726434336082
-0.0001750087359714862,0.3949198444562092,-0.08291272732363453
-0.0001748887359714862,0.3986572765427619,-0.09039726434336082
-0.0001747687359714862,0.3986572765427619,-0.08665499583349767
-0.0001746487359714862,0.3949198444562092,-0.08665499583349767
-0.0001745287359714861,0.3911824123696565,-0.08291272732363453
-0.0001744087359714861,0.3911824123696565,-0.08665499583349767
-0.0001742887359714862,0.3949198444562092,-0.08291272732363453
-0.0001741687359714862,0.3949198444562092,-0.08665499583349767
-0.0001740487359714862,0.3874449802831038,-0.09039726434336082
-0.0001739287359714862,0.3911824123696565,-0.08665499583349767
-0.0001738087359714862,0.3911824123696565,-0.09039726434336082
-0.0001736887359714861,0.3911824123696565,-0.08665499583349767
-0.0001735687359714861,0.3911824123696565,-0.08665499583349767
-0.0001734487359714862,0.3911824123696565,-0.08291272732363453
-0.0001733287359714862,0.3874449802831038,-0.08665499583349767
-0.0001732087359714862,0.3911824123696565,-0.09039726434336082
-0.0001730887359714862,0.3837075481965511,-0.08665499583349767
-0.0001729687359714862,0.3911824123696565,-0.08665499583349767
-0.0001728487359714861,0.3911824123696565,-0.09039726434336082
-0.0001727287359714862,0.3874449802831038,-0.09039726434336082
-0.0001726087359714862,0.3874449802831038,-0.08665499583349767
-0.0001724887359714862,0.3874449802831038,-0.08665499583349767
-0.0001723687359714862,0.3837075481965511,-0.09039726434336082
-0.0001722487359714862,0.3837075481965511,-0.08665499583349767
-0.0001721287359714862,0.3837075481965511,-0.08665499583349767
-0.0001720087359714861,0.3837075481965511,-0.08665499583349767
-0.0001718887359714862,0.3874449802831038,-0.08665499583349767
-0.0001717687359714862,0.3874449802831038,-0.08291272732363453
-0.0001716487359714862,0.3874449802831038,-0.07917045881377049
-0.0001715287359714862,0.3874449802831038,-0.07542819030390735
-0.0001714087359714862,0.3874449802831038,-0.07917045881377049
-0.0001712887359714862,0.3874449802831038,-0.07917045881377049
-0.0001711687359714861,0.3911824123696565,-0.08291272732363453
-0.0001710487359714862,0.3837075481965511,-0.07542819030390735
-0.0001709287359714862,0.3837075481965511,-0.07542819030390735
-0.0001708087359714862,0.3837075481965511,-0.07542819030390735
-0.0001706887359714862,0.3799701161099984,-0.07917045881377049
-0.0001705687359714862,0.3799701161099984,-0.07917045881377049
-0.0001704487359714862,0.3837075481965511,-0.08291272732363453
-0.0001703287359714861,0.3837075481965511,-0.07917045881377049
-0.0001702087359714862,0.3837075481965511,-0.07542819030390735
-0.0001700887359714862,0.3837075481965511,-0.08665499583349767
-0.0001699687359714862,0.1781487834361531,0.6131492155109703
-0.0001698487359714862,-0.3002425236425912,1.402767871092161
-0.0001697287359714862,-0.5730750659609377,2.383242220676389
-0.0001696087359714861,-0.5132761525760946,2.970778376724953
-0.0001694887359714861,-0.5170135846626474,3.202799024336488
-0.0001693687359714862,-0.5020638563164366,3.277644394533757
-0.0001692487359714862,-0.4945889921433312,3.300098005592938
-0.0001691287359714862,-0.4796392637971204,3.307582542612665
-0.0001690087359714862,-0.4759018317105677,3.315067079632392
-0.0001688887359714862,-0.472164399624015,3.322551616652119
-0.0001687687359714861,-0.4684269675374623,3.318809348142255
-0.0001686487359714861,-0.4572146712778042,3.315067079632392
-0.0001685287359714862,-0.4609521033643569,3.318809348142255
-0.0001684087359714862,-0.4534772391912515,3.315067079632392
-0.0001682887359714862,-0.4572146712778042,3.315067079632392
-0.0001681687359714862,-0.4497398071046989,3.315067079632392
-0.0001680487359714862,-0.4460023750181462,3.315067079632392
-0.0001679287359714861,-0.4497398071046989,3.318809348142255
-0.0001678087359714862,-0.4460023750181462,3.318809348142255
-0.0001676887359714862,-0.4422649429315935,3.315067079632392
-0.0001675687359714862,-0.4422649429315935,3.307582542612665
-0.0001674487359714862,-0.4347900787584881,3.307582542612665
-0.0001673287359714862,-0.4385275108450408,3.303840274102801
-0.0001672087359714862,-0.4347900787584881,3.303840274102801
-0.0001670887359714861,-0.4347900787584881,3.303840274102801
-0.0001669687359714862,-0.4310526466719354,3.307582542612665
-0.0001668487359714862,-0.4385275108450408,3.303840274102801
-0.0001667287359714862,-0.4310526466719354,3.303840274102801
-0.0001666087359714862,-0.4273152145853827,3.303840274102801
-0.0001664887359714862,-0.4273152145853827,3.303840274102801
-0.0001663687359714862,-0.4273152145853827,3.303840274102801
-0.0001662487359714861,-0.4273152145853827,3.303840274102801
-0.0001661287359714862,-0.42357778249883,3.303840274102801
-0.0001660087359714862,-0.4161029183257247,3.307582542612665
-0.0001658887359714862,-0.412365486239172,3.303840274102801
-0.0001657687359714862,-0.4086280541526193,3.300098005592938
-0.0001656487359714862,-0.412365486239172,3.300098005592938
-0.0001655287359714862,-0.4086280541526193,3.300098005592938
-0.0001654087359714861,-0.4086280541526193,3.307582542612665
-0.0001652887359714862,-0.4048906220660666,3.300098005592938
-0.0001651687359714862,-0.4048906220660666,3.296355737083075
-0.0001650487359714862,-0.4086280541526193,3.300098005592938
-0.0001649287359714862,-0.4011531899795139,3.300098005592938
-0.0001648087359714862,-0.4011531899795139,3.296355737083075
-0.0001646887359714861,-0.4048906220660666,3.303840274102801
-0.0001645687359714861,-0.4086280541526193,3.296355737083075
-0.0001644487359714862,-0.4011531899795139,3.296355737083075
-0.0001643287359714862,-0.412365486239172,3.300098005592938
-0.0001642087359714862,-0.4086280541526193,3.303840274102801
-0.0001640887359714862,-0.4011531899795139,3.303840274102801
-0.0001639687359714862,-0.4086280541526193,3.303840274102801
-0.0001638487359714861,-0.3974157578929612,3.300098005592938
-0.0001637287359714861,-0.4011531899795139,3.303840274102801
-0.0001636087359714862,-0.3974157578929612,3.303840274102801
-0.0001634887359714862,-0.4048906220660666,3.303840274102801
-0.0001633687359714862,-0.4011531899795139,3.300098005592938
-0.0001632487359714862,-0.4048906220660666,3.300098005592938
-0.0001631287359714862,-0.4048906220660666,3.303840274102801
-0.0001630087359714861,-0.4048906220660666,3.300098005592938
-0.0001628887359714861,-0.4086280541526193,3.300098005592938
-0.0001627687359714862,-0.4011531899795139,3.303840274102801
-0.0001626487359714862,-0.4011531899795139,3.303840274102801
-0.0001625287359714862,-0.4048906220660666,3.307582542612665
-0.0001624087359714862,-0.4011531899795139,3.300098005592938
-0.0001622887359714862,-0.4011531899795139,3.300098005592938
-0.0001621687359714861,-0.4048906220660666,3.307582542612665
-0.0001620487359714862,-0.4011531899795139,3.307582542612665
-0.0001619287359714862,-0.4048906220660666,3.303840274102801
-0.0001618087359714862,-0.4048906220660666,3.307582542612665
-0.0001616887359714862,-0.4048906220660666,3.311324811122528
-0.0001615687359714862,-0.4048906220660666,3.307582542612665
-0.0001614487359714862,-0.4011531899795139,3.311324811122528
-0.0001613287359714861,-0.3974157578929612,3.303840274102801
-0.0001612087359714862,-0.4011531899795139,3.300098005592938
-0.0001610887359714862,-0.3936783258064085,3.303840274102801
-0.0001609687359714862,-0.4011531899795139,3.303840274102801
-0.0001608487359714862,-0.3936783258064085,3.303840274102801
-0.0001607287359714862,-0.3936783258064085,3.303840274102801
-0.0001606087359714862,-0.3899408937198559,3.307582542612665
-0.0001604887359714861,-0.3936783258064085,3.307582542612665
-0.0001603687359714862,-0.3899408937198559,3.303840274102801
-0.0001602487359714862,-0.3899408937198559,3.300098005592938
-0.0001601287359714862,-0.3862034616333032,3.303840274102801
-0.0001600087359714862,-0.3862034616333032,3.307582542612665
-0.0001598887359714862,-0.3899408937198559,3.307582542612665
-0.0001597687359714861,-0.3936783258064085,3.303840274102801
-0.0001596487359714861,-0.3899408937198559,3.307582542612665
-0.0001595287359714862,-0.3899408937198559,3.307582542612665
-0.0001594087359714862,-0.3862034616333032,3.303840274102801
-0.0001592887359714862,-0.3862034616333032,3.300098005592938
-0.0001591687359714862,-0.3862034616333032,3.300098005592938
-0.0001590487359714862,-0.3862034616333032,3.296355737083075
-0.0001589287359714861,-0.3824660295467505,3.300098005592938
-0.0001588087359714861,-0.3824660295467505,3.300098005592938
-0.0001586887359714862,-0.3824660295467505,3.303840274102801
-0.0001585687359714862,-0.3862034616333032,3.296355737083075
-0.0001584487359714862,-0.3824660295467505,3.300098005592938
-0.0001583287359714862,-0.3862034616333032,3.300098005592938
-0.0001582087359714862,-0.3824660295467505,3.307582542612665
-0.0001580887359714861,-0.3862034616333032,3.296355737083075
-0.0001579687359714861,-0.3936783258064085,3.300098005592938
-0.0001578487359714862,-0.3862034616333032,3.292613468573211
-0.0001577287359714862,-0.3862034616333032,3.300098005592938
-0.0001576087359714862,-0.3862034616333032,3.296355737083075
-0.0001574887359714862,-0.3899408937198559,3.303840274102801
-0.0001573687359714862,-0.3824660295467505,3.300098005592938
-0.0001572487359714861,-0.3862034616333032,3.300098005592938
-0.0001571287359714862,-0.3899408937198559,3.300098005592938
-0.0001570087359714862,-0.3862034616333032,3.296355737083075
-0.0001568887359714862,-0.3899408937198559,3.300098005592938
-0.0001567687359714862,-0.3862034616333032,3.292613468573211
-0.0001566487359714862,-0.3824660295467505,3.303840274102801
-0.0001565287359714862,-0.3899408937198559,3.292613468573211
-0.0001564087359714861,-0.3899408937198559,3.292613468573211
-0.0001562887359714862,-0.3862034616333032,3.296355737083075
-0.0001561687359714862,-0.3824660295467505,3.296355737083075
-0.0001560487359714862,-0.3862034616333032,3.288871200063348
-0.0001559287359714862,-0.3824660295467505,3.296355737083075
-0.0001558087359714862,-0.3862034616333032,3.296355737083075
-0.0001556887359714862,-0.3862034616333032,3.300098005592938
-0.0001555687359714861,-0.3787285974601978,3.296355737083075
-0.0001554487359714862,-0.3824660295467505,3.300098005592938
-0.0001553287359714862,-0.3824660295467505,3.307582542612665
-0.0001552087359714862,-0.3862034616333032,3.307582542612665
-0.0001550887359714862,-0.3899408937198559,3.303840274102801
-0.0001549687359714862,-0.3862034616333032,3.303840274102801
-0.0001548487359714861,-0.3824660295467505,3.307582542612665
-0.0001547287359714861,-0.3824660295467505,3.300098005592938
-0.0001546087359714862,-0.3862034616333032,3.303840274102801
-0.0001544887359714862,-0.3824660295467505,3.300098005592938
-0.0001543687359714862,-0.3899408937198559,3.300098005592938
-0.0001542487359714862,-0.3787285974601978,3.292613468573211
-0.0001541287359714862,-0.3862034616333032,3.296355737083075
-0.0001540087359714861,-0.3787285974601978,3.296355737083075
-0.0001538887359714861,-0.3824660295467505,3.296355737083075
-0.0001537687359714862,-0.3824660295467505,3.296355737083075
-0.0001536487359714862,-0.3824660295467505,3.300098005592938
-0.0001535287359714862,-0.3824660295467505,3.296355737083075
-0.0001534087359714862,-0.3824660295467505,3.296355737083075
-0.0001532887359714862,-0.3824660295467505,3.296355737083075
-0.0001531687359714861,-0.3824660295467505,3.292613468573211
-0.0001530487359714861,-0.3824660295467505,3.292613468573211
-0.0001529287359714862,-0.3824660295467505,3.292613468573211
-0.0001528087359714862,-0.3824660295467505,3.296355737083075
-0.0001526887359714862,-0.3824660295467505,3.296355737083075
-0.0001525687359714862,-0.3787285974601978,3.296355737083075
-0.0001524487359714862,-0.3787285974601978,3.300098005592938
-0.0001523287359714861,-0.3787285974601978,3.300098005592938
-0.0001522087359714862,-0.3787285974601978,3.292613468573211
-0.0001520887359714862,-0.3787285974601978,3.288871200063348
-0.0001519687359714862,-0.3862034616333032,3.296355737083075
-0.0001518487359714862,-0.3862034616333032,3.303840274102801
-0.0001517287359714862,-0.3899408937198559,3.296355737083075
-0.0001516087359714862,-0.3862034616333032,3.300098005592938
-0.0001514887359714861,-0.3787285974601978,3.296355737083075
-0.0001513687359714862,-0.3824660295467505,3.296355737083075
-0.0001512487359714862,-0.3787285974601978,3.296355737083075
-0.0001511287359714862,-0.3824660295467505,3.296355737083075
-0.0001510087359714862,-0.3787285974601978,3.300098005592938
-0.0001508887359714862,-0.3712537332870924,3.292613468573211
-0.0001507687359714862,-0.3787285974601978,3.296355737083075
-0.0001506487359714861,-0.3749911653736451,3.292613468573211
-0.0001505287359714862,-0.3749911653736451,3.288871200063348
-0.0001504087359714862,-0.3787285974601978,3.296355737083075
-0.0001502887359714862,-0.3712537332870924,3.292613468573211
-0.0001501687359714862,-0.3749911653736451,3.296355737083075
-0.0001500487359714862,-0.3787285974601978,3.296355737083075
-0.0001499287359714861,-0.3712537332870924,3.292613468573211
-0.0001498087359714861,-0.3749911653736451,3.296355737083075
-0.0001496887359714862,-0.3712537332870924,3.292613468573211
-0.0001495687359714862,-0.3749911653736451,3.292613468573211
-0.0001494487359714862,-0.3749911653736451,3.292613468573211
-0.0001493287359714862,-0.3787285974601978,3.296355737083075
-0.0001492087359714862,-0.3749911653736451,3.296355737083075
-0.0001490887359714861,-0.3787285974601978,3.300098005592938
-0.0001489687359714861,-0.3787285974601978,3.292613468573211
-0.0001488487359714862,-0.3712537332870924,3.288871200063348
-0.0001487287359714862,-0.3787285974601978,3.288871200063348
-0.0001486087359714862,-0.3749911653736451,3.288871200063348
-0.0001484887359714862,-0.3787285974601978,3.288871200063348
-0.0001483687359714862,-0.3749911653736451,3.288871200063348
-0.0001482487359714861,-0.3712537332870924,3.288871200063348
-0.0001481287359714861,-0.3787285974601978,3.292613468573211
-0.0001480087359714862,-0.3712537332870924,3.288871200063348
-0.0001478887359714862,-0.3712537332870924,3.292613468573211
-0.0001477687359714862,-0.3749911653736451,3.292613468573211
-0.0001476487359714862,-0.3675163012005397,3.288871200063348
-0.0001475287359714862,-0.3675163012005397,3.288871200063348
-0.0001474087359714861,-0.3712537332870924,3.292613468573211
-0.0001472887359714862,-0.363778869113987,3.292613468573211
-0.0001471687359714862,-0.3675163012005397,3.292613468573211
-0.0001470487359714862,-0.3675163012005397,3.288871200063348
-0.0001469287359714862,-0.3675163012005397,3.292613468573211
-0.0001468087359714862,-0.3712537332870924,3.296355737083075
-0.0001466887359714862,-0.363778869113987,3.296355737083075
-0.0001465687359714861,-0.3675163012005397,3.292613468573211
-0.0001464487359714862,-0.3675163012005397,3.296355737083075
-0.0001463287359714862,-0.3675163012005397,3.292613468573211
-0.0001462087359714862,-0.3712537332870924,3.296355737083075
-0.0001460887359714862,-0.363778869113987,3.292613468573211
-0.0001459687359714862,-0.3600414370274343,3.292613468573211
-0.0001458487359714862,-0.363778869113987,3.296355737083075
-0.0001457287359714861,-0.3675163012005397,3.292613468573211
-0.0001456087359714862,-0.363778869113987,3.288871200063348
-0.0001454887359714862,-0.3600414370274343,3.296355737083075
-0.0001453687359714862,-0.363778869113987,3.288871200063348
-0.0001452487359714862,-0.3675163012005397,3.292613468573211
-0.0001451287359714862,-0.3675163012005397,3.285128931553484
-0.0001450087359714861,-0.363778869113987,3.288871200063348
-0.0001448887359714861,-0.3675163012005397,3.292613468573211
-0.0001447687359714862,-0.363778869113987,3.292613468573211
-0.0001446487359714862,-0.363778869113987,3.288871200063348
-0.0001445287359714862,-0.3675163012005397,3.288871200063348
-0.0001444087359714862,-0.363778869113987,3.288871200063348
-0.0001442887359714862,-0.3600414370274343,3.288871200063348
-0.0001441687359714861,-0.363778869113987,3.288871200063348
-0.0001440487359714861,-0.363778869113987,3.285128931553484
-0.0001439287359714862,-0.363778869113987,3.292613468573211
-0.0001438087359714862,-0.3675163012005397,3.288871200063348
-0.0001436887359714862,-0.363778869113987,3.288871200063348
-0.0001435687359714862,-0.3675163012005397,3.288871200063348
-0.0001434487359714862,-0.363778869113987,3.285128931553484
-0.0001433287359714861,-0.363778869113987,3.292613468573211
-0.0001432087359714861,-0.3675163012005397,3.288871200063348
-0.0001430887359714862,-0.363778869113987,3.292613468573211
-0.0001429687359714862,-0.363778869113987,3.292613468573211
-0.0001428487359714862,-0.3675163012005397,3.292613468573211
-0.0001427287359714862,-0.3600414370274343,3.296355737083075
