#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE20B
#Date Time: 2021-12-18 19:17:53.425
#Sample rate: 5e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Pulse Condition: Positive Level: 830 uV LCondition: Less Length: 500 ms Hyst.: 100 mV HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 div Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: -4.4 V Attenuation: 1 X

Time (s),Channel 1 (V),Channel 2 (V)
-0.000642102479338843,-0.472164399624015,3.366004639511777
-0.000641902479338843,-0.4646895354509096,3.36974690802164
-0.000641702479338843,-0.4609521033643569,3.366004639511777
-0.000641502479338843,-0.4572146712778042,3.36974690802164
-0.000641302479338843,-0.4572146712778042,3.36974690802164
-0.000641102479338843,-0.4460023750181462,3.36974690802164
-0.000640902479338843,-0.4385275108450408,3.366004639511777
-0.000640702479338843,-0.4347900787584881,3.362262371001913
-0.000640502479338843,-0.4347900787584864,3.358520102492052
-0.000640302479338843,-0.4310526466719337,3.362262371001913
-0.0006401024793388431,-0.4273152145853845,3.362262371001913
-0.0006399024793388431,-0.42357778249883,3.362262371001913
-0.0006397024793388431,-0.4198403504122774,3.362262371001913
-0.000639502479338843,-0.4161029183257247,3.366004639511777
-0.000639302479338843,-0.412365486239172,3.366004639511777
-0.000639102479338843,-0.412365486239172,3.35852010249205
-0.000638902479338843,-0.4198403504122774,3.362262371001913
-0.000638702479338843,-0.4011531899795139,3.339808759942732
-0.000638502479338843,-0.01993511715113947,2.336880799299324
-0.000638302479338843,0.4771433503603684,0.6154372847621303
-0.000638102479338843,0.3425957952444715,0.08029288785165489
-0.000637902479338843,-0.05357200593011369,-0.005779287875204986
-0.000637702479338843,-0.4646895354509096,-0.02449063042452249
-0.000637502479338843,-0.6440862756054387,-0.03945970446397595
-0.000637302479338843,-0.5170135846626474,-0.05068650999356628
-0.000637102479338843,-0.1955944252191159,-0.05442877850343031
-0.000636902479338843,0.1220873021378628,-0.05817104701329345
-0.000636702479338843,0.3164337706386027,-0.05068650999356628
-0.000636502479338843,0.3425957952444715,-0.04694424148370313
-0.000636302479338843,0.2342102647344435,-0.03945970446397595
-0.000636102479338843,0.02117663580083985,-0.03197516744424708
-0.000635902479338843,-0.1993318573057247,-0.02823289893438733
-0.0006357024793388431,-0.3226671161618513,-0.03197516744424708
-0.0006355024793388431,-0.3039799557291524,-0.03197516744424878
-0.0006353024793388431,-0.1694324006132471,-0.03571743595411281
-0.0006351024793388431,0.002489475368176675,-0.03571743595411281
-0.000634902479338843,0.1183498700513101,-0.03571743595411281
-0.000634702479338843,0.1594616230033897,-0.03197516744424878
-0.000634502479338843,0.1146124379647574,-0.02823289893438563
-0.000634302479338843,0.01370177162783475,-0.02823289893438563
-0.000634102479338843,-0.1021586230552987,-0.03197516744424878
-0.000633902479338843,-0.1731698326997998,-0.03197516744424878
-0.000633702479338843,-0.1769072647863525,-0.03197516744424878
-0.000633502479338843,-0.1208457834880621,-0.03571743595411281
-0.000633302479338843,-0.03488484549735023,-0.03945970446397595
-0.000633102479338843,0.0323889320605982,-0.03571743595411281
-0.000632902479338843,0.06602582083957241,-0.03571743595411281
-0.000632702479338843,0.05481352457991434,-0.03571743595411281
-0.000632502479338843,0.006226907454729366,-0.03197516744424878
-0.000632302479338843,-0.05730943801666637,-0.02823289893438563
-0.000632102479338843,-0.09842119096874596,-0.03197516744424878
-0.000631902479338843,-0.1058960551418514,-0.02823289893438563
-0.000631702479338843,-0.07973403053596723,-0.03197516744424878
-0.000631502479338843,-0.04609714175698961,-0.03197516744424708
-0.0006313024793388431,-0.004985388804947401,-0.02823289893438733
-0.0006311024793388431,0.00996433954127526,-0.02823289893438563
-0.0006309024793388431,0.006226907454729366,-0.03197516744424878
-0.0006307024793388431,-0.01246025297803409,-0.02823289893438563
-0.000630502479338843,-0.03862227758390292,-0.03197516744424878
-0.000630302479338843,-0.06104687010321906,-0.03571743595411281
-0.000630102479338843,-0.07599659844942983,-0.03197516744424878
-0.000629902479338843,-0.06104687010321906,-0.03197516744424878
-0.000629702479338843,-0.03862227758390292,-0.03197516744424878
-0.000629502479338843,-0.01993511715113947,-0.03197516744424878
-0.000629302479338843,-0.008722820891481397,-0.03197516744424878
-0.000629102479338843,-0.004985388804928706,-0.03197516744424878
-0.000628902479338843,-0.01619768506458678,-0.03197516744424878
-0.000628702479338843,-0.02740998132424485,-0.03197516744424878
-0.000628502479338843,-0.04983457384356099,-0.02823289893438563
-0.000628302479338843,-0.04983457384356099,-0.02823289893438563
-0.000628102479338843,-0.0460971417570083,-0.02823289893438563
-0.000627902479338843,-0.04235970967045561,-0.02823289893438563
-0.000627702479338843,-0.03488484549735023,-0.02823289893438563
-0.000627502479338843,-0.02740998132424485,-0.02823289893438563
-0.000627302479338843,-0.02367254923769216,-0.02449063042452249
-0.000627102479338843,-0.01993511715114457,-0.02823289893438733
-0.000626902479338843,-0.03114741341080094,-0.03197516744424878
-0.0006267024793388431,-0.03862227758389952,-0.03197516744424878
-0.0006265024793388431,-0.03488484549735023,-0.03945970446397595
-0.0006263024793388431,-0.03862227758390292,-0.03571743595411281
-0.000626102479338843,-0.03488484549735023,-0.03945970446397595
-0.000625902479338843,-0.03488484549735023,-0.02823289893438563
-0.000625702479338843,-0.02367254923769216,-0.03571743595411281
-0.000625502479338843,-0.02740998132424485,-0.03197516744424878
-0.000625302479338843,-0.02740998132424485,-0.03197516744424878
-0.000625102479338843,-0.03114741341079754,-0.03197516744424878
-0.000624902479338843,-0.03488484549735023,-0.02823289893438563
-0.000624702479338843,-0.03862227758390292,-0.02823289893438563
-0.000624502479338843,-0.04235970967045561,-0.02823289893438563
-0.000624302479338843,-0.03862227758390292,-0.02823289893438563
-0.000624102479338843,-0.03114741341079754,-0.02823289893438563
-0.000623902479338843,-0.03114741341079754,-0.03197516744424878
-0.000623702479338843,-0.03114741341079754,-0.03197516744424878
-0.000623502479338843,-0.03114741341079754,-0.03571743595411281
-0.000623302479338843,-0.03114741341079754,-0.03197516744424878
-0.000623102479338843,-0.03862227758390292,-0.02823289893438563
-0.000622902479338843,-0.03488484549735023,-0.02823289893438563
-0.000622702479338843,-0.03862227758390292,-0.02823289893438563
-0.000622502479338843,-0.03862227758389952,-0.02823289893438563
-0.0006223024793388431,-0.03114741341080094,-0.02823289893438563
-0.0006221024793388431,-0.03114741341079754,-0.03197516744424708
-0.0006219024793388431,-0.03114741341079754,-0.03197516744424878
-0.0006217024793388431,-0.03114741341079754,-0.03197516744424878
-0.000621502479338843,-0.02740998132424485,-0.02823289893438563
-0.000621302479338843,-0.03114741341079754,-0.03197516744424878
-0.000621102479338843,-0.03862227758390292,-0.02823289893438563
-0.000620902479338843,-0.03488484549735023,-0.02823289893438563
-0.000620702479338843,-0.03862227758390292,-0.03197516744424878
-0.000620502479338843,-0.03862227758390292,-0.02823289893438563
-0.000620302479338843,-0.03488484549735023,-0.03197516744424878
-0.000620102479338843,-0.03488484549735023,-0.02823289893438563
-0.000619902479338843,-0.03488484549735023,-0.03197516744424878
-0.000619702479338843,-0.03488484549735023,-0.03197516744424878
-0.000619502479338843,-0.03114741341079754,-0.02823289893438563
-0.000619302479338843,-0.03114741341079754,-0.02823289893438563
-0.000619102479338843,-0.03114741341079754,-0.02823289893438563
-0.000618902479338843,-0.03488484549735023,-0.03197516744424878
-0.000618702479338843,-0.03114741341079754,-0.02823289893438563
-0.000618502479338843,-0.02740998132424485,-0.03197516744424878
-0.000618302479338843,-0.03114741341079754,-0.02823289893438733
-0.000618102479338843,-0.03114741341079754,-0.03197516744424537
-0.0006179024793388431,-0.03114741341079754,-0.02449063042452589
-0.0006177024793388431,-0.03114741341079754,-0.02074836191466015
-0.0006175024793388431,-0.02367254923769216,-0.03197516744424878
-0.0006173024793388431,-0.01993511715113947,-0.02823289893438563
-0.000617102479338843,-0.03114741341079754,-0.03197516744424878
-0.000616902479338843,-0.03488484549735023,-0.03197516744424878
-0.000616702479338843,-0.03114741341079754,-0.02823289893438563
-0.000616502479338843,-0.03488484549735023,-0.02823289893438563
-0.000616302479338843,-0.03488484549735023,-0.03197516744424878
-0.000616102479338843,-0.03488484549735023,-0.02823289893438563
-0.000615902479338843,-0.03114741341079754,-0.02449063042452249
-0.000615702479338843,-0.04235970967045561,-0.02823289893438563
-0.000615502479338843,-0.03488484549735023,-0.03197516744424878
-0.000615302479338843,-0.03488484549735023,-0.03197516744424878
-0.000615102479338843,-0.03488484549735023,-0.03197516744424878
-0.000614902479338843,-0.03488484549735023,-0.03197516744424878
-0.000614702479338843,-0.03488484549735023,-0.03571743595411281
-0.000614502479338843,-0.03488484549735023,-0.03197516744424878
-0.000614302479338843,-0.03488484549735023,-0.03197516744424878
-0.000614102479338843,-0.03488484549735023,-0.02823289893438563
-0.000613902479338843,-0.03488484549735023,-0.02823289893438563
-0.000613702479338843,-0.03862227758390292,-0.02823289893438563
-0.0006135024793388431,-0.03862227758390292,-0.02823289893438563
-0.0006133024793388431,-0.03488484549735193,-0.02823289893438563
-0.0006131024793388431,-0.03114741341079754,-0.02823289893438563
-0.0006129024793388431,-0.03114741341079754,-0.02823289893438563
-0.000612702479338843,-0.03114741341079754,-0.02823289893438563
-0.000612502479338843,-0.03114741341079754,-0.03197516744424878
-0.000612302479338843,-0.02740998132424485,-0.02823289893438563
-0.000612102479338843,-0.02740998132424485,-0.02823289893438563
-0.000611902479338843,-0.02367254923769216,-0.03197516744424878
-0.000611702479338843,-0.03114741341079754,-0.03197516744424878
-0.000611502479338843,-0.02740998132424485,-0.02823289893438563
-0.000611302479338843,-0.02740998132424485,-0.03197516744424878
-0.000611102479338843,-0.02740998132424485,-0.03197516744424878
-0.000610902479338843,-0.03114741341079754,-0.03197516744424878
-0.000610702479338843,-0.03488484549735023,-0.03197516744424878
-0.000610502479338843,-0.03114741341079754,-0.03197516744424878
-0.000610302479338843,-0.02740998132424485,-0.03571743595411281
-0.000610102479338843,-0.02740998132424485,-0.03197516744424878
-0.000609902479338843,-0.02740998132424485,-0.03571743595411281
-0.000609702479338843,-0.03114741341079754,-0.02823289893438563
-0.000609502479338843,-0.02740998132424485,-0.02449063042452249
-0.000609302479338843,-0.03488484549735023,-0.02823289893438223
-0.000609102479338843,-0.03488484549735023,-0.02074836191466186
-0.0006089024793388431,-0.03488484549735023,-0.02823289893438223
-0.0006087024793388431,-0.03488484549735023,-0.02823289893438563
-0.0006085024793388431,-0.03114741341079754,-0.02449063042452249
-0.0006083024793388431,-0.03488484549735023,-0.02823289893438563
-0.000608102479338843,-0.03488484549735023,-0.02449063042452249
-0.000607902479338843,-0.03488484549735023,-0.02449063042452249
-0.000607702479338843,-0.03488484549735023,-0.02449063042452249
-0.000607502479338843,-0.03114741341079754,-0.02449063042452249
-0.000607302479338843,-0.03114741341079754,-0.02823289893438563
-0.000607102479338843,-0.03114741341079754,-0.02449063042452249
-0.000606902479338843,-0.03488484549735023,-0.02823289893438563
-0.000606702479338843,-0.03488484549735023,-0.02823289893438563
-0.000606502479338843,-0.03488484549735023,-0.02823289893438563
-0.000606302479338843,-0.03862227758390292,-0.03197516744424878
-0.000606102479338843,-0.03114741341079754,-0.03197516744424878
-0.000605902479338843,-0.03488484549735023,-0.03197516744424878
-0.000605702479338843,-0.03488484549735023,-0.03197516744424878
-0.000605502479338843,-0.03862227758390292,-0.02823289893438563
-0.000605302479338843,-0.03488484549735023,-0.02449063042452249
-0.000605102479338843,-0.03488484549735023,-0.02449063042452249
-0.000604902479338843,-0.03114741341080094,-0.02449063042452249
-0.000604702479338843,-0.03862227758390122,-0.02449063042452249
-0.0006045024793388431,-0.03488484549735193,-0.02449063042452249
-0.0006043024793388431,-0.03488484549735023,-0.02449063042452249
-0.0006041024793388431,-0.03488484549735023,-0.02074836191465845
-0.0006039024793388431,-0.03488484549735023,-0.02449063042452249
-0.000603702479338843,-0.03488484549735023,-0.02823289893438563
-0.000603502479338843,-0.03862227758390292,-0.02823289893438563
-0.000603302479338843,-0.03488484549735023,-0.02449063042452249
-0.000603102479338843,-0.03488484549735023,-0.02449063042452249
-0.000602902479338843,-0.03114741341079754,-0.02823289893438563
-0.000602702479338843,-0.03488484549735023,-0.03197516744424878
-0.000602502479338843,-0.03488484549735023,-0.03197516744424878
-0.000602302479338843,-0.03114741341079754,-0.02823289893438563
-0.000602102479338843,-0.03488484549735023,-0.02074836191465845
-0.000601902479338843,-0.03862227758390292,-0.02074836191465845
-0.000601702479338843,-0.03862227758390292,-0.02074836191465845
-0.000601502479338843,-0.03114741341079754,-0.02074836191465845
-0.000601302479338843,-0.03488484549735023,-0.02449063042452249
-0.000601102479338843,-0.03114741341079754,-0.02074836191465845
-0.000600902479338843,-0.02740998132424485,-0.02449063042452249
-0.000600702479338843,-0.04235970967045561,0.009189786164248925
-0.000600502479338843,-0.42357778249883,0.9672105246892961
-0.000600302479338843,-0.5992370905667691,2.445406586085713
-0.0006001024793388431,-0.5170135846626848,3.212571630607026
-0.0005999024793388431,-0.5058012884029943,3.343551028452536
-0.0005997024793388431,-0.4833766958836731,3.366004639511777
-0.0005995024793388431,-0.472164399624015,3.35852010249205
-0.000599302479338843,-0.4646895354509096,3.36974690802164
-0.000599102479338843,-0.4534772391912515,3.366004639511777
-0.000598902479338843,-0.4534772391912515,3.35852010249205
-0.000598702479338843,-0.4497398071046989,3.366004639511777
-0.000598502479338843,-0.4385275108450408,3.35852010249205
-0.000598302479338843,-0.4460023750181462,3.354777833982186
-0.000598102479338843,-0.4347900787584881,3.35852010249205
-0.000597902479338843,-0.4310526466719354,3.35852010249205
-0.000597702479338843,-0.4310526466719354,3.354777833982186
-0.000597502479338843,-0.4273152145853827,3.362262371001913
-0.000597302479338843,-0.4198403504122774,3.35852010249205
-0.000597102479338843,-0.4198403504122774,3.354777833982186
-0.000596902479338843,-0.4198403504122774,3.354777833982186
-0.000596702479338843,-0.4161029183257247,3.351035565472323
-0.000596502479338843,-0.4198403504122774,3.354777833982186
-0.000596302479338843,-0.4198403504122774,3.354777833982186
-0.000596102479338843,-0.3936783258064085,3.336066491432869
-0.000595902479338843,0.05107609249354861,2.146025105295559
-0.000595702479338843,0.4621936220140879,0.5443341830745049
-0.0005955024793388431,0.308958906465567,0.06158154530255694
-0.0005953024793388431,-0.1021586230552987,-0.01326382489493216
-0.0005951024793388431,-0.4983264242298838,-0.02823289893438563
-0.000594902479338843,-0.6440862756054387,-0.04320197297383999
-0.000594702479338843,-0.4796392637971204,-0.05442877850343031
-0.000594502479338843,-0.1507452401804836,-0.05442877850343031
-0.000594302479338843,0.155724190916837,-0.05442877850343031
-0.000594102479338843,0.3313834989848135,-0.04320197297383999
-0.000593902479338843,0.3388583631579188,-0.03945970446397595
-0.000593702479338843,0.2117856722151273,-0.03571743595411281
-0.000593502479338843,-0.004985388804928706,-0.02823289893438563
-0.000593302479338843,-0.2180190177384321,-0.02823289893438563
-0.000593102479338843,-0.3226671161619074,-0.03197516744424878
-0.000592902479338843,-0.2815553632098278,-0.03571743595411281
-0.000592702479338843,-0.1432703760073783,-0.03945970446397595
-0.000592502479338843,0.02491406788749282,-0.03571743595411281
-0.000592302479338843,0.1407744625706262,-0.03571743595411281
-0.000592102479338843,0.1706739192630478,-0.03571743595411281
-0.000591902479338843,0.1108750058782047,-0.03197516744424878
-0.000591702479338843,0.002489475368176675,-0.02449063042452249
-0.000591502479338843,-0.1058960551418836,-0.02449063042452419
-0.000591302479338843,-0.1769072647863508,-0.02823289893438733
-0.0005911024793388431,-0.1731698326998015,-0.03197516744424708
-0.0005909024793388431,-0.1096334872284329,-0.02823289893438733
-0.0005907024793388431,-0.02740998132424485,-0.03197516744424878
-0.0005905024793388431,0.03986379623370358,-0.03197516744424878
-0.000590302479338843,0.0697632529261251,-0.03197516744424878
-0.000590102479338843,0.04733866040680896,-0.02449063042452249
-0.000589902479338843,0.002489475368176675,-0.02823289893438563
-0.000589702479338843,-0.05357200593011369,-0.02449063042452249
-0.000589502479338843,-0.09842119096874596,-0.03571743595411281
-0.000589302479338843,-0.1021586230552987,-0.03571743595411281
-0.000589102479338843,-0.07973403053598252,-0.03945970446397595
-0.000588902479338843,-0.04235970967045561,-0.03197516744424878
-0.000588702479338843,-0.001247956718376016,-0.03197516744424878
-0.000588502479338843,0.02117663580094013,-0.03571743595411281
-0.000588302479338843,0.01370177162783475,-0.03197516744424878
-0.000588102479338843,-0.008722820891481397,-0.03197516744424878
-0.000587902479338843,-0.04235970967045561,-0.03197516744424878
-0.000587702479338843,-0.06104687010321906,-0.03197516744424878
-0.000587502479338843,-0.06478430218977176,-0.02823289893438563
-0.000587302479338843,-0.05730943801666637,-0.03571743595411281
-0.000587102479338843,-0.04235970967044541,-0.02823289893438733
-0.000586902479338843,-0.01993511715113267,-0.03197516744424708
-0.0005867024793388431,-0.004985388804935506,-0.02823289893438733
-0.0005865024793388431,-0.004985388804928706,-0.03197516744424708
-0.0005863024793388431,-0.01993511715113947,-0.02823289893438563
-0.0005861024793388431,-0.03488484549735023,-0.02074836191465845
-0.000585902479338843,-0.0460971417570083,-0.02074836191465845
-0.000585702479338843,-0.05357200593011369,-0.02449063042452249
-0.000585502479338843,-0.04983457384356099,-0.02449063042452249
-0.000585302479338843,-0.04235970967045561,-0.02823289893438563
-0.000585102479338843,-0.02740998132424485,-0.02449063042452249
-0.000584902479338843,-0.01993511715113947,-0.02823289893438563
-0.000584702479338843,-0.01993511715113947,-0.02449063042452249
-0.000584502479338843,-0.02367254923769216,-0.03197516744424878
-0.000584302479338843,-0.03114741341079754,-0.03197516744424878
-0.000584102479338843,-0.03488484549735023,-0.02823289893438563
-0.000583902479338843,-0.04235970967045561,-0.02823289893438563
-0.000583702479338843,-0.03862227758390292,-0.02823289893438563
-0.000583502479338843,-0.03488484549735023,-0.02449063042452249
-0.000583302479338843,-0.03114741341079754,-0.02823289893438563
-0.000583102479338843,-0.03114741341079754,-0.02823289893438563
-0.000582902479338843,-0.03114741341079754,-0.02823289893438563
-0.000582702479338843,-0.03488484549735023,-0.03197516744424878
-0.000582502479338843,-0.03862227758390462,-0.02823289893438563
-0.000582302479338843,-0.04235970967045561,-0.02823289893438393
-0.0005821024793388431,-0.04235970967045561,-0.02449063042452419
-0.0005819024793388431,-0.04235970967045561,-0.02823289893438563
-0.0005817024793388431,-0.03488484549735023,-0.03197516744424878
-0.000581502479338843,-0.03862227758390292,-0.02823289893438563
-0.000581302479338843,-0.02740998132424485,-0.02823289893438563
-0.000581102479338843,-0.02740998132424485,-0.03197516744424878
-0.000580902479338843,-0.02740998132424485,-0.03197516744424878
-0.000580702479338843,-0.03114741341079754,-0.02823289893438563
-0.000580502479338843,-0.03114741341079754,-0.02823289893438563
-0.000580302479338843,-0.03862227758390292,-0.02823289893438563
-0.000580102479338843,-0.03488484549735023,-0.02449063042452249
-0.000579902479338843,-0.03114741341079754,-0.02074836191465845
-0.000579702479338843,-0.02740998132424485,-0.02449063042452249
-0.000579502479338843,-0.03114741341079754,-0.02823289893438563
-0.000579302479338843,-0.02740998132424485,-0.02449063042452249
-0.000579102479338843,-0.03488484549735023,-0.02823289893438563
-0.000578902479338843,-0.03114741341079754,-0.03197516744424878
-0.000578702479338843,-0.03488484549735023,-0.02823289893438563
-0.000578502479338843,-0.03114741341079754,-0.03197516744424878
-0.000578302479338843,-0.02740998132424485,-0.03197516744424878
-0.000578102479338843,-0.03114741341079924,-0.03571743595411111
-0.000577902479338843,-0.03488484549734853,-0.03197516744424878
-0.0005777024793388431,-0.03114741341079924,-0.03197516744424878
-0.0005775024793388431,-0.03114741341079754,-0.03571743595411111
-0.0005773024793388431,-0.02740998132424485,-0.02823289893438563
-0.0005771024793388431,-0.03114741341079754,-0.02823289893438563
-0.000576902479338843,-0.03488484549735023,-0.03197516744424878
-0.000576702479338843,-0.03488484549735023,-0.03197516744424878
-0.000576502479338843,-0.03114741341079754,-0.03571743595411281
-0.000576302479338843,-0.02740998132424485,-0.02449063042452249
-0.000576102479338843,-0.02740998132424485,-0.02449063042452249
-0.000575902479338843,-0.02740998132424485,-0.03197516744424878
-0.000575702479338843,-0.02740998132424485,-0.03571743595411281
-0.000575502479338843,-0.02740998132424485,-0.02823289893438563
-0.000575302479338843,-0.02740998132424485,-0.02823289893438563
-0.000575102479338843,-0.02740998132424485,-0.02823289893438563
-0.000574902479338843,-0.02740998132424485,-0.02823289893438563
-0.000574702479338843,-0.02740998132424485,-0.03197516744424878
-0.000574502479338843,-0.03114741341079754,-0.03197516744424878
-0.000574302479338843,-0.03114741341079754,-0.03571743595411281
-0.000574102479338843,-0.03114741341079754,-0.03197516744424878
-0.000573902479338843,-0.03114741341079754,-0.03571743595411281
-0.000573702479338843,-0.03488484549735023,-0.0357174359541077
-0.000573502479338843,-0.03488484549735193,-0.02449063042452419
-0.0005733024793388431,-0.03862227758390122,-0.02823289893438393
-0.0005731024793388431,-0.03862227758390292,-0.02823289893438563
-0.0005729024793388431,-0.04235970967045561,-0.02823289893438563
-0.0005727024793388431,-0.03862227758390292,-0.02823289893438563
-0.000572502479338843,-0.03862227758390292,-0.02823289893438563
-0.000572302479338843,-0.03488484549735023,-0.02823289893438563
-0.000572102479338843,-0.03488484549735023,-0.02823289893438563
-0.000571902479338843,-0.03488484549735023,-0.02823289893438563
-0.000571702479338843,-0.03114741341079754,-0.03197516744424878
-0.000571502479338843,-0.03114741341079754,-0.03197516744424878
-0.000571302479338843,-0.03488484549735023,-0.03197516744424878
-0.000571102479338843,-0.03488484549735023,-0.02823289893438563
-0.000570902479338843,-0.03114741341079754,-0.03197516744424878
-0.000570702479338843,-0.02740998132424485,-0.02823289893438563
-0.000570502479338843,-0.01993511715113947,-0.03197516744424878
-0.000570302479338843,-0.01993511715113947,-0.03571743595411281
-0.000570102479338843,-0.01993511715113947,-0.03197516744424878
-0.000569902479338843,-0.02367254923769216,-0.03197516744424878
-0.000569702479338843,-0.01993511715113947,-0.03197516744424878
-0.000569502479338843,-0.02740998132424485,-0.02823289893438563
-0.000569302479338843,-0.03114741341079754,-0.03197516744424878
-0.000569102479338843,-0.03114741341079584,-0.02823289893438563
-0.0005689024793388431,-0.02740998132424655,-0.02823289893438563
-0.0005687024793388431,-0.03114741341079584,-0.03197516744424708
-0.0005685024793388431,-0.03488484549735023,-0.02823289893438563
-0.0005683024793388431,-0.03488484549735023,-0.02449063042452249
-0.000568102479338843,-0.02740998132424485,-0.03197516744424878
-0.000567902479338843,-0.03488484549735023,-0.03197516744424878
-0.000567702479338843,-0.03488484549735023,-0.02449063042452249
-0.000567502479338843,-0.03114741341079754,-0.02823289893438563
-0.000567302479338843,-0.02740998132424485,-0.02823289893438563
-0.000567102479338843,-0.02740998132424485,-0.02449063042452249
-0.000566902479338843,-0.02740998132424485,-0.02449063042452249
-0.000566702479338843,-0.02740998132424485,-0.02449063042452249
-0.000566502479338843,-0.02367254923769216,-0.02823289893438563
-0.000566302479338843,-0.02367254923769216,-0.02823289893438563
-0.000566102479338843,-0.02367254923769216,-0.02823289893438563
-0.000565902479338843,-0.02367254923769216,-0.02823289893438563
-0.000565702479338843,-0.02740998132424485,-0.02823289893438563
-0.000565502479338843,-0.02367254923769216,-0.02823289893438563
-0.000565302479338843,-0.02367254923769216,-0.02449063042452249
-0.000565102479338843,-0.03114741341079754,-0.02823289893438563
-0.000564902479338843,-0.03488484549735023,-0.02449063042452249
-0.000564702479338843,-0.03114741341079754,-0.02823289893438393
-0.000564502479338843,-0.03114741341079754,-0.02449063042452249
-0.0005643024793388431,-0.03114741341079754,-0.02449063042452249
-0.0005641024793388431,-0.03114741341079754,-0.02074836191466015
-0.0005639024793388431,-0.03488484549735023,-0.02449063042452249
-0.0005637024793388431,-0.03114741341079754,-0.02823289893438563
-0.000563502479338843,-0.03114741341079754,-0.03197516744424878
-0.000563302479338843,-0.03114741341079754,-0.02823289893438563
-0.000563102479338843,-0.03114741341079754,-0.03197516744424878
-0.000562902479338843,-0.02740998132424485,-0.03571743595411281
-0.000562702479338843,-0.02740998132424485,-0.02823289893438563
-0.000562502479338843,-0.02367254923769216,-0.02449063042452249
-0.000562302479338843,-0.02367254923769216,-0.02823289893438563
-0.000562102479338843,-0.02367254923769216,-0.02074836191465845
-0.000561902479338843,-0.02740998132424485,-0.02449063042452249
-0.000561702479338843,-0.02740998132424485,-0.02823289893438563
-0.000561502479338843,-0.02740998132424485,-0.02823289893438563
-0.000561302479338843,-0.03114741341079754,-0.02823289893438563
-0.000561102479338843,-0.03488484549735023,-0.02823289893438563
-0.000560902479338843,-0.03488484549735023,-0.02449063042452249
-0.000560702479338843,-0.03114741341079754,-0.02823289893438563
-0.000560502479338843,-0.03114741341079754,-0.02449063042452249
-0.000560302479338843,-0.02367254923769386,-0.03571743595411281
-0.000560102479338843,-0.02740998132424485,-0.0357174359541077
